Seed,NW1,NW2,Trees,Unsolvable?
18116,73,22,10882533120,0
18117,75,42,5241894480,0
18118,71,2,29788307720,0
18119,76,34,3318287504,0
18120,74,22,9078322144,0
18121,66,20,106000000000,0
18122,72,22,13546450034,0
18123,74,12,8987883480,0
18124,77,26,2295680637,0
18125,67,4,102000000000,0
18126,75,36,6798414651,0
18127,72,8,22998267600,0
18128,66,2,129000000000,0
18129,73,30,8242003890,0
18130,74,48,6121824885,0
18131,72,26,12911434267,0
18132,73,44,5561264968,0
18133,66,0,148000000000,0
18134,63,2,361000000000,0
18135,67,6,92297686366,0
18136,67,14,93815601056,0
18137,69,18,26360222960,0
18138,72,24,17888677524,0
18139,77,26,3308561899,0
18140,69,0,70665853332,0
18141,66,8,115000000000,0
18142,72,18,18156468724,0
18143,74,20,9147525016,0
18144,68,16,43935984225,0
18145,70,16,32180114848,0
18146,73,20,11577218400,0
18147,69,12,51627946178,0
18148,68,18,33809012160,0
18149,72,28,10894860360,0
18150,63,6,285000000000,0
18151,73,32,14451933888,0
18152,69,26,38180935240,0
18153,67,20,53903965248,0
18154,67,12,89137760256,0
18155,64,4,241000000000,0
18156,68,10,76912341228,0
18157,75,30,7838404140,0
18158,72,8,17549646587,0
18159,77,48,2391293839,0
18160,75,28,3372270492,0
18161,70,10,29584580751,0
18162,68,6,45826825140,0
18163,70,16,24750326700,0
18164,74,46,4186592487,0
18165,72,8,20197100448,0
18166,64,6,144000000000,0
18167,64,0,246000000000,0
18168,74,30,7038002176,0
18169,76,42,2962146564,0
18170,80,58,773739442,0
18171,63,0,444000000000,0
18172,67,26,48321936949,0
18173,66,12,81466796800,0
18174,75,20,7322527680,0
18175,77,34,2945663968,0
18176,61,10,263000000000,0
18177,70,4,47746555536,0
18178,71,24,23724789240,0
18179,70,16,29305038464,0
18180,64,2,161000000000,0
18181,72,10,19456316878,0
18182,72,16,19137923520,0
18183,65,6,139000000000,0
18184,73,42,4415105739,0
18185,71,22,12618985005,0
18186,69,20,38262575848,0
18187,76,24,2885230080,0
18188,77,46,2186943014,0
18189,72,10,21107602378,0
18190,67,22,39512266500,0
18191,73,8,17556293636,0
18192,76,22,3867673140,0
18193,70,22,28911395248,0
18194,75,8,7975287792,0
18195,76,24,4355801940,0
18196,76,40,2893002000,0
18197,77,24,2503129104,0
18198,77,34,2593144757,0
18199,73,24,12509548275,0
18200,65,6,191000000000,0
18201,76,56,3537237029,0
18202,67,18,73139189760,0
18203,66,10,97960910080,0
18204,70,14,39167386995,0
18205,75,30,4791007025,0
18206,68,8,65678513040,0
18207,70,4,52300965136,0
18208,73,14,11066140519,0
18209,76,56,1945533376,0
18210,74,24,7334961996,0
18211,72,16,17103087916,0
18212,68,28,66318221376,0
18213,72,16,18312545296,0
18214,77,28,3767786711,0
18215,71,26,20184776822,0
18216,78,56,1681959860,0
18217,70,26,35902971888,0
18218,66,24,41191571011,0
18219,77,34,3240141448,0
18220,78,30,2157447367,0
18221,77,30,2132328928,0
18222,75,28,5207443167,0
18223,65,16,83228590755,0
18224,72,30,11035850304,0
18225,75,32,5609293248,0
18226,71,16,25705583280,0
18227,67,10,90088691868,0
18228,75,28,6273007219,0
18229,69,26,46058128992,0
18230,68,4,68220242400,0
18231,64,8,183000000000,0
18232,75,34,6087098304,0
18233,75,16,6475714800,0
18234,69,8,57176374240,0
18235,72,32,7737263611,0
18236,70,8,40331342688,0
18237,64,2,252000000000,0
18238,73,12,13904416512,0
18239,74,28,6606135872,0
18240,74,24,6009193928,0
18241,71,6,24908040256,0
18242,74,24,5423155140,0
18243,72,26,14487845904,0
18244,73,32,11486167777,0
18245,66,12,104000000000,0
18246,71,37,0,1
18247,71,12,25938790416,0
18248,73,34,7865112032,0
18249,62,4,275000000000,0
18250,75,20,7324918136,0
18251,73,6,18912995136,0
18252,72,6,20918772637,0
18253,72,24,18174152360,0
18254,71,20,15233831092,0
18255,72,16,16420335610,0
18256,76,30,3445499127,0
18257,75,36,2950298253,0
18258,74,28,7950170772,0
18259,73,24,11464189872,0
18260,67,12,82018058426,0
18261,75,10,7713425664,0
18262,73,26,8960036483,0
18263,72,6,23364532576,0
18264,74,20,7155832320,0
18265,75,26,6044575307,0
18266,75,22,5843943250,0
18267,65,4,179000000000,0
18268,73,14,15404865155,0
18269,67,6,89005611968,0
18270,75,32,4892826648,0
18271,74,78,4595542812,0
18272,78,52,1302928454,0
18273,70,28,24459035760,0
18274,72,22,14426293742,0
18275,73,10,14362514900,0
18276,75,14,7418414724,0
18277,75,30,6821643264,0
18278,72,16,18397758960,0
18279,68,22,60278758800,0
18280,72,6,23961840120,0
18281,71,6,26255351188,0
18282,69,14,52274853660,0
18283,75,34,6030718792,0
18284,65,0,193000000000,0
18285,72,2,24526648492,0
18286,77,22,2268283378,0
18287,76,16,5968794718,0
18288,77,40,1785901240,0
18289,77,44,1840202813,0
18290,67,10,78037371884,0
18291,78,38,2242493914,0
18292,74,48,6855949520,0
18293,67,24,43694587692,0
18294,69,14,54032334720,0
18295,76,24,2134408442,0
18296,74,32,7091907504,0
18297,71,16,32010824160,0
18298,69,14,40599584477,0
18299,74,26,6409921720,0
18300,69,16,29263594531,0
18301,71,20,25111562912,0
18302,75,36,4238151120,0
18303,75,16,7363536012,0
18304,79,30,1673319592,0
18305,71,2,33298601952,0
18306,73,20,11324212032,0
18307,76,44,2548438360,0
18308,74,30,6464821696,0
18309,74,24,10148089620,0
18310,72,18,17493706261,0
18311,74,32,7819338240,0
18312,69,6,49753317124,0
18313,74,30,7715174976,0
18314,76,36,3533538407,0
18315,68,28,27851997600,0
18316,69,22,30089283816,0
18317,64,12,119000000000,0
18318,73,20,12975562740,0
18319,74,28,8974840944,0
18320,71,8,20673407804,0
18321,73,20,11108422080,0
18322,65,8,106000000000,0
18323,72,24,18302005232,0
18324,72,16,21890976768,0
18325,70,6,40703681607,0
18326,81,58,475660800,0
18327,71,24,15366770008,0
18328,74,38,7232926260,0
18329,78,72,1167043584,0
18330,74,18,7919005696,0
18331,73,18,7461847410,0
18332,65,2,77700703808,0
18333,73,20,11438157213,0
18334,75,30,5017885012,0
18335,72,32,11463863040,0
18336,68,10,53930094184,0
18337,73,20,9603531361,0
18338,74,56,2607273920,0
18339,73,18,9452069064,0
18340,72,16,13748596065,0
18341,72,16,19277743636,0
18342,69,22,36477987564,0
18343,79,68,740895435,0
18344,61,2,397000000000,0
18345,69,4,46297555836,0
18346,77,28,3930891636,0
18347,78,32,1874251866,0
18348,77,30,3015045252,0
18349,72,8,24725038020,0
18350,68,4,77050526539,0
18351,71,20,16146352411,0
18352,75,22,7236050060,0
18353,76,22,4929484224,0
18354,75,24,5948098075,0
18355,73,36,9660437836,0
18356,72,14,22029643440,0
18357,73,8,12620108277,0
18358,71,2,30487733449,0
18359,69,0,61541471040,0
18360,74,22,9588265908,0
18361,71,10,27744973527,0
18362,67,22,43763747184,0
18363,75,34,4503422592,0
18364,72,16,17901331847,0
18365,65,8,143000000000,0
18366,70,10,41361376175,0
18367,67,4,111000000000,0
18368,71,16,27944732816,0
18369,75,32,3992065641,0
18370,76,26,4117510260,0
18371,77,36,2133329868,0
18372,70,18,19057917044,0
18373,70,8,38612782320,0
18374,72,26,11566786119,0
18375,67,0,124000000000,0
18376,73,12,13942020288,0
18377,71,36,16885577100,0
18378,71,22,27177849340,0
18379,77,32,2241386496,0
18380,64,8,116000000000,0
18381,72,6,23411324160,0
18382,71,16,25786829356,0
18383,65,0,198000000000,0
18384,74,20,8519913024,0
18385,73,26,5435594892,0
18386,76,24,4253008672,0
18387,75,32,5111863317,0
18388,71,20,21276215232,0
18389,75,42,5519414260,0
18390,72,20,13669442128,0
18391,76,38,4233823920,0
18392,72,32,9902943311,0
18393,69,0,49961468592,0
18394,72,16,14719232448,0
18395,70,30,17970559677,0
18396,71,4,37053167928,0
18397,77,28,3275062196,0
18398,71,24,26560029996,0
18399,76,18,5206849343,0
18400,70,2,50835276800,0
18401,69,20,37571361620,0
18402,67,8,68989769728,0
18403,68,8,70827658350,0
18404,71,28,21954773893,0
18405,70,8,36689459923,0
18406,71,14,19297571508,0
18407,71,12,28453973064,0
18408,72,6,16887728605,0
18409,76,22,4315311163,0
18410,74,26,7207407351,0
18411,76,26,5449269056,0
18412,68,4,80839838240,0
18413,72,20,14494529385,0
18414,68,0,89347556025,0
18415,69,2,52926769728,0
18416,74,30,7437550680,0
18417,75,34,4957609405,0
18418,75,14,6947545344,0
18419,72,18,20658831316,0
18420,67,20,69899158512,0
18421,76,22,4379680220,0
18422,69,22,23641802997,0
18423,73,16,13381613324,0
18424,79,32,1200585600,0
18425,77,26,3398392636,0
18426,74,34,8856846336,0
18427,65,2,152000000000,0
18428,69,18,52312296192,0
18429,68,6,57811145707,0
18430,70,12,34340121984,0
18431,70,16,37743437140,0
18432,72,28,12137802568,0
18433,71,24,26868977267,0
18434,68,14,51344815415,0
18435,76,34,3803715643,0
18436,74,26,8462406388,0
18437,76,20,5874046848,0
18438,69,4,58529551832,0
18439,73,30,11137683060,0
18440,67,6,74539720720,0
18441,79,56,1345471712,0
18442,72,12,17126371472,0
18443,75,16,9214303100,0
18444,65,4,118000000000,0
18445,69,12,39244804096,0
18446,79,80,747039720,0
18447,76,40,3234416138,0
18448,68,0,86341664732,0
18449,74,26,7689124352,0
18450,74,20,11060136976,0
18451,72,18,15584845272,0
18452,70,10,33475263660,0
18453,72,28,11354757600,0
18454,69,4,50400354960,0
18455,72,34,8664773904,0
18456,74,32,8454346651,0
18457,75,20,5307482880,0
18458,77,34,2636668041,0
18459,72,14,18593873088,0
18460,70,12,34329774755,0
18461,77,52,3030119652,0
18462,75,34,4334103698,0
18463,74,26,8409676931,0
18464,72,16,11636798160,0
18465,78,62,1403814510,0
18466,78,34,1729171348,0
18467,77,44,2583203805,0
18468,72,30,12097308894,0
18469,67,14,77585690214,0
18470,67,24,41048436000,0
18471,77,36,1825905264,0
18472,72,20,16004365076,0
18473,73,22,12083509345,0
18474,73,18,15433471868,0
18475,78,52,1584924768,0
18476,70,10,34543094016,0
18477,63,12,126000000000,0
18478,70,10,29780130684,0
18479,73,16,14776664112,0
18480,72,22,17304978560,0
18481,72,16,22122095520,0
18482,58,4,902000000000,0
18483,74,14,9789295500,0
18484,74,14,9667335120,0
18485,76,26,4024834968,0
18486,67,28,59831797914,0
18487,68,18,48954784082,0
18488,75,22,4913973103,0
18489,76,18,4523567805,0
18490,75,20,5792577144,0
18491,71,20,26915279267,0
18492,72,28,15434821521,0
18493,76,24,4215406855,0
18494,77,26,3409519600,0
18495,77,40,2324822016,0
18496,78,38,2134846310,0
18497,71,14,21476867636,0
18498,65,6,162000000000,0
18499,75,42,5319610176,0
18500,71,24,15568843632,0
18501,73,30,13980940932,0
18502,73,24,9702564208,0
18503,71,18,15296689488,0
18504,74,24,7518098560,0
18505,69,24,22464001467,0
18506,75,32,6011723294,0
18507,67,12,91149359899,0
18508,75,20,7374372764,0
18509,71,16,24848415120,0
18510,68,30,29978858336,0
18511,77,36,2391723136,0
18512,77,60,1064265153,0
18513,66,14,115000000000,0
18514,67,18,56338740524,0
18515,68,8,64478019824,0
18516,73,22,12176356752,0
18517,72,6,13396282992,0
18518,65,22,67958369312,0
18519,70,40,12334745088,0
18520,71,24,16105196728,0
18521,70,10,34066907072,0
18522,70,10,43204922831,0
18523,74,56,3612148200,0
18524,66,8,105000000000,0
18525,72,22,11200598908,0
18526,66,14,115000000000,0
18527,71,10,21169411200,0
18528,75,18,7853173005,0
18529,75,24,6908632540,0
18530,76,40,2853398028,0
18531,70,22,25443479368,0
18532,70,8,43528500480,0
18533,77,50,1950225010,0
18534,73,58,5304324800,0
18535,69,18,36384354712,0
18536,61,2,522000000000,0
18537,75,28,7991923485,0
18538,70,4,45888918231,0
18539,68,0,113000000000,0
18540,77,44,2072232478,0
18541,64,6,203000000000,0
18542,70,10,38633177909,0
18543,69,2,54996895824,0
18544,60,0,437000000000,0
18545,73,20,12818448464,0
18546,67,8,83827262272,0
18547,75,26,5813655036,0
18548,76,30,3056568281,0
18549,75,28,5806038635,0
18550,76,18,4355086092,0
18551,72,18,16796985696,0
18552,75,64,3339439488,0
18553,68,16,59194210827,0
18554,69,26,29994919860,0
18555,73,30,7001677220,0
18556,76,24,3348015104,0
18557,68,12,45997520233,0
18558,75,30,5422276118,0
18559,70,2,60154844823,0
18560,67,12,109000000000,0
18561,76,26,3969602448,0
18562,70,14,32953331055,0
18563,67,6,99205843968,0
18564,70,14,37557536949,0
18565,68,4,80028151680,0
18566,77,36,2751629136,0
18567,69,10,52410448524,0
18568,71,30,15162105525,0
18569,72,26,10145112620,0
18570,68,6,94912926479,0
18571,74,30,3942615600,0
18572,68,8,88468515263,0
18573,73,18,14352810032,0
18574,69,6,41682442524,0
18575,73,24,12660442823,0
18576,73,20,10322191700,0
18577,73,32,7766283651,0
18578,67,4,109000000000,0
18579,76,42,3843254006,0
18580,77,22,2777469956,0
18581,74,40,6093084600,0
18582,67,8,89574919197,0
18583,71,16,23742283662,0
18584,76,42,2893302153,0
18585,67,6,88332329520,0
18586,76,24,4341599185,0
18587,73,22,10959796161,0
18588,73,10,13887287386,0
18589,63,2,322000000000,0
18590,69,28,19729939349,0
18591,63,14,114000000000,0
18592,75,16,7091062488,0
18593,70,12,38728038368,0
18594,66,14,77965046247,0
18595,72,30,12598233496,0
18596,73,54,4066859230,0
18597,74,24,6872388180,0
18598,73,24,5900413359,0
18599,66,2,159000000000,0
18600,69,4,59065707029,0
18601,76,34,3080005194,0
18602,70,10,30655440368,0
18603,73,18,10424648096,0
18604,73,16,11756822976,0
18605,73,20,16845212160,0
18606,78,66,866127000,0
18607,70,22,35369103021,0
18608,70,14,34352381268,0
18609,78,42,2302647684,0
18610,73,10,15551495345,0
18611,69,2,46719227220,0
18612,71,28,9876090240,0
18613,71,14,30034630151,0
18614,76,38,5349041684,0
18615,76,38,5173795212,0
18616,71,16,22954572180,0
18617,71,8,30815641291,0
18618,65,4,126000000000,0
18619,67,16,76535143692,0
18620,73,18,16304352148,0
18621,75,18,5680497258,0
18622,69,2,70762325504,0
18623,71,32,9339279120,0
18624,76,28,3104632505,0
18625,75,10,7948948707,0
18626,69,20,35515977216,0
18627,77,24,3483385824,0
18628,75,32,4232256780,0
18629,74,28,8592126722,0
18630,73,34,9404883795,0
18631,71,6,27424153440,0
18632,71,8,31721489909,0
18633,76,26,4954674596,0
18634,77,36,2368024960,0
18635,71,16,24256027735,0
18636,75,38,3361182972,0
18637,76,38,1401873813,0
18638,75,34,3951950024,0
18639,60,0,725000000000,0
18640,74,16,9317841680,0
18641,71,10,30557360008,0
18642,73,34,12102324624,0
18643,76,20,3350325168,0
18644,73,22,11554655952,0
18645,73,22,16703550336,0
18646,74,14,9302243520,0
18647,77,32,3164148550,0
18648,77,46,1706975264,0
18649,79,44,1182283154,0
18650,75,36,5748276992,0
18651,76,36,3626253360,0
18652,72,18,17671676486,0
18653,70,12,42362882215,0
18654,75,18,7325537662,0
18655,72,14,19111975680,0
18656,70,14,25516549996,0
18657,72,18,18579365814,0
18658,65,2,190000000000,0
18659,72,18,13645964792,0
18660,76,20,5079020537,0
18661,74,52,3471231168,0
18662,72,30,9958999680,0
18663,71,18,19676514124,0
18664,71,12,27046119618,0
18665,76,34,4824895957,0
18666,78,36,2048003875,0
18667,71,4,31993624440,0
18668,74,14,8348515060,0
18669,66,8,71901163898,0
18670,74,22,9468941080,0
18671,69,8,56777742725,0
18672,75,28,7228485348,0
18673,72,14,19709842428,0
18674,67,2,117000000000,0
18675,72,6,27182230173,0
18676,68,16,53544800544,0
18677,75,22,7273110302,0
18678,75,40,4359578010,0
18679,70,24,24990463488,0
18680,72,34,7944267904,0
18681,76,42,4574792320,0
18682,73,18,9602893440,0
18683,65,6,117000000000,0
18684,74,30,6943407120,0
18685,73,28,12095296160,0
18686,72,30,10846010088,0
18687,76,36,3348099857,0
18688,71,38,17787575518,0
18689,61,10,344000000000,0
18690,72,30,9713665760,0
18691,75,44,4943823066,0
18692,72,40,6175170848,0
18693,67,12,76317958832,0
18694,75,18,6522247008,0
18695,73,44,11517524712,0
18696,67,10,107000000000,0
18697,76,22,4293859968,0
18698,72,16,14210125900,0
18699,78,22,2485578421,0
18700,67,12,87028691520,0
18701,66,2,125000000000,0
18702,71,4,32782169578,0
18703,75,30,6498413080,0
18704,70,26,15488211528,0
18705,67,18,71753361352,0
18706,71,24,18177783968,0
18707,65,8,232000000000,0
18708,70,18,22145585247,0
18709,61,10,479000000000,0
18710,74,14,8221298834,0
18711,74,36,3858106543,0
18712,77,24,3270295244,0
18713,72,30,10508365998,0
18714,75,32,5681738940,0
18715,75,20,7940185096,0
18716,75,14,5172017904,0
18717,75,30,3118612744,0
18718,73,16,17649619452,0
18719,76,30,4683250080,0
18720,72,18,16301136189,0
18721,76,40,2326042496,0
18722,78,52,1713316572,0
18723,74,32,4033868930,0
18724,69,12,37241416812,0
18725,62,6,354000000000,0
18726,75,24,6627065856,0
18727,64,18,84320392788,0
18728,75,38,4829024673,0
18729,67,4,103000000000,0
18730,72,10,20770651798,0
18731,65,30,125000000000,0
18732,70,12,29475805394,0
18733,72,22,11549021426,0
18734,67,16,79030801161,0
18735,73,30,8124377728,0
18736,74,32,7893051680,0
18737,70,20,30823817360,0
18738,76,30,4131758225,0
18739,72,14,19999633080,0
18740,71,30,8603021385,0
18741,76,32,3967237693,0
18742,69,18,35493492264,0
18743,65,14,159000000000,0
18744,73,22,13760696096,0
18745,70,26,19719210240,0
18746,71,22,15805469088,0
18747,75,14,7199157803,0
18748,73,24,14537125918,0
18749,69,28,34800511839,0
18750,67,12,67816226646,0
18751,74,20,7620650765,0
18752,76,16,5033913043,0
18753,70,16,28825048266,0
18754,70,4,39328526779,0
18755,78,68,1511507376,0
18756,79,54,1078226175,0
18757,74,4,12781866692,0
18758,74,20,8121409758,0
18759,75,18,6984324982,0
18760,72,18,16198484712,0
18761,71,6,24488036736,0
18762,75,22,4987150872,0
18763,65,8,164000000000,0
18764,76,28,3714888142,0
18765,72,16,13811694188,0
18766,72,32,17451228864,0
18767,72,16,20667661589,0
18768,77,36,2513495760,0
18769,70,2,32480895348,0
18770,72,32,11741630976,0
18771,71,12,20583880443,0
18772,74,12,8309262196,0
18773,72,14,20308537728,0
18774,78,38,2143479660,0
18775,68,8,62282577056,0
18776,73,20,9549495687,0
18777,70,12,30499348720,0
18778,74,22,6423919891,0
18779,69,10,55306600223,0
18780,66,4,129000000000,0
18781,65,10,124000000000,0
18782,74,4,13597796000,0
18783,75,24,5304690944,0
18784,71,14,24231240288,0
18785,73,28,9973578480,0
18786,70,8,33873990256,0
18787,60,2,586000000000,0
18788,60,14,223000000000,0
18789,78,54,1529260929,0
18790,73,28,7003845792,0
18791,71,8,23357965792,0
18792,70,8,43644419946,0
18793,71,24,24197852639,0
18794,76,34,3528103587,0
18795,71,14,21367827360,0
18796,75,40,4110858465,0
18797,66,8,150000000000,0
18798,74,4,10953419400,0
18799,69,14,34492509145,0
18800,75,18,6631895249,0
18801,76,44,2638411673,0
18802,71,6,32957950656,0
18803,71,12,29748568603,0
18804,71,18,20858141612,0
18805,72,16,19883028200,0
18806,71,26,25451996896,0
18807,71,18,19919385273,0
18808,73,22,12587818273,0
18809,69,18,41304149895,0
18810,82,80,303732660,0
18811,75,20,6814420734,0
18812,78,30,1582215584,0
18813,72,24,10824301548,0
18814,70,18,38192212592,0
18815,67,18,48325342500,0
18816,69,20,24939241316,0
18817,74,24,6246310016,0
18818,67,2,99128121480,0
18819,76,26,4225887078,0
18820,77,34,2479576800,0
18821,75,28,5992912344,0
18822,76,38,3266161488,0
18823,68,6,62103013408,0
18824,76,16,5187326104,0
18825,68,4,81637259860,0
18826,67,4,101000000000,0
18827,70,26,22035869840,0
18828,71,18,24441571904,0
18829,73,30,8755169075,0
18830,72,12,14241555265,0
18831,71,6,30159949344,0
18832,75,40,4200629013,0
18833,69,16,51411180609,0
18834,69,18,28579750864,0
18835,72,16,17554835132,0
18836,61,4,563000000000,0
18837,74,36,5781641840,0
18838,70,16,35301845067,0
18839,73,14,13800245440,0
18840,66,2,147000000000,0
18841,68,22,26044926720,0
18842,75,42,4220686288,0
18843,68,10,56571233776,0
18844,68,32,33575256927,0
18845,72,6,20242053576,0
18846,75,14,8316033264,0
18847,75,18,6910242048,0
18848,74,32,5995071600,0
18849,76,22,4355416320,0
18850,72,14,12763766480,0
18851,74,18,9262727950,0
18852,75,30,6347974016,0
18853,67,12,76550445198,0
18854,68,12,70440963108,0
18855,71,48,11227789232,0
18856,74,16,10253869957,0
18857,69,14,38114543180,0
18858,67,4,78067422528,0
18859,76,24,3819911753,0
18860,75,40,4483015866,0
18861,74,24,7380158688,0
18862,71,22,12471792951,0
18863,74,26,10898901093,0
18864,70,10,31663561860,0
18865,72,20,12765887816,0
18866,64,24,181000000000,0
18867,68,2,71966017536,0
18868,74,28,5760448768,0
18869,71,36,12177217038,0
18870,72,18,17652017124,0
18871,71,8,24487138368,0
18872,75,26,5126271696,0
18873,74,20,8428371520,0
18874,76,32,4259727360,0
18875,72,38,11806391712,0
18876,72,20,9767044841,0
18877,67,14,68657741040,0
18878,75,34,3797578232,0
18879,74,18,6132312556,0
18880,72,32,10771515875,0
18881,74,4,15044303680,0
18882,74,34,2621020920,0
18883,69,2,53070260158,0
18884,77,36,2739009840,0
18885,67,4,109000000000,0
18886,75,42,3305983828,0
18887,70,8,35234470904,0
18888,69,6,54996627457,0
18889,65,8,193000000000,0
18890,68,24,35809334443,0
18891,66,2,115000000000,0
18892,75,10,7126080283,0
18893,70,12,35079785377,0
18894,70,30,18930035280,0
18895,74,28,10629930232,0
18896,75,30,4937712187,0
18897,69,14,39051202024,0
18898,71,8,26608853600,0
18899,65,4,203000000000,0
18900,71,14,28827964296,0
18901,64,8,184000000000,0
18902,77,32,3484419365,0
18903,76,44,2065916097,0
18904,73,12,14676615648,0
18905,67,6,103000000000,0
18906,74,28,8171414886,0
18907,68,26,33046812480,0
18908,66,2,152000000000,0
18909,74,40,7577122276,0
18910,79,40,1508018112,0
18911,69,8,47823156872,0
18912,71,4,33757965535,0
18913,79,52,1245606581,0
18914,72,14,13913774463,0
18915,73,14,17237163255,0
18916,70,40,18394352616,0
18917,70,8,34012541133,0
18918,71,28,16927383186,0
18919,74,26,7969149888,0
18920,59,0,1040000000000,0
18921,73,14,11789257533,0
18922,76,26,4067453005,0
18923,68,18,37281507360,0
18924,70,12,36083208173,0
18925,71,28,21907033414,0
18926,75,48,6906497472,0
18927,73,8,13981595045,0
18928,68,14,86668381645,0
18929,78,46,1697788128,0
18930,73,10,14378263760,0
18931,68,4,64703686868,0
18932,75,30,5560334855,0
18933,74,32,6821379749,0
18934,78,46,1833468588,0
18935,68,4,67428788283,0
18936,62,6,254000000000,0
18937,69,18,37165516938,0
18938,77,18,3304541293,0
18939,73,30,9155676842,0
18940,73,28,9315042000,0
18941,72,20,20245572368,0
18942,73,34,8384831819,0
18943,71,26,9299114496,0
18944,73,28,10906655549,0
18945,66,30,43875861100,0
18946,59,2,627000000000,0
18947,75,20,4913393912,0
18948,66,18,83084196096,0
18949,74,18,8115206241,0
18950,71,56,3646736640,0
18951,73,20,10913625695,0
18952,75,22,6289733741,0
18953,72,38,10083231620,0
18954,75,26,5617032308,0
18955,68,14,51622812864,0
18956,76,40,2767813856,0
18957,59,6,539000000000,0
18958,68,6,71629457328,0
18959,70,12,24755829843,0
18960,71,18,22846604192,0
18961,76,34,3490275716,0
18962,71,32,13599673080,0
18963,62,8,330000000000,0
18964,74,32,8277899619,0
18965,79,38,1285455740,0
18966,70,8,34475392000,0
18967,75,22,7945735656,0
18968,65,4,155000000000,0
18969,73,16,11524348456,0
18970,74,30,5447544952,0
18971,73,24,10293769661,0
18972,68,14,33909587928,0
18973,69,10,50789754130,0
18974,74,12,11704449884,0
18975,67,12,81375056927,0
18976,69,32,27033582046,0
18977,69,18,33678799000,0
18978,69,8,60738865152,0
18979,76,46,3385114550,0
18980,69,4,59921149001,0
18981,71,8,27094490064,0
18982,70,28,11960232201,0
18983,75,28,4422111336,0
18984,73,28,8762100624,0
18985,74,18,6371381248,0
18986,72,12,23720452739,0
18987,71,18,22859742352,0
18988,75,26,4933198350,0
18989,75,20,4772076799,0
18990,70,16,25192628656,0
18991,73,20,11019316338,0
18992,73,10,13214796488,0
18993,72,34,18823884800,0
18994,74,20,7469705316,0
18995,73,16,12586082082,0
18996,77,36,2493725808,0
18997,75,20,6657852852,0
18998,67,2,130000000000,0
18999,66,12,123000000000,0
19000,76,26,4884630084,0
19001,77,20,2673393121,0
19002,67,22,44217617472,0
19003,75,44,4003172377,0
19004,72,28,10425454380,0
19005,69,8,50654705152,0
19006,70,14,28525391155,0
19007,78,58,1232256944,0
19008,72,18,17470830492,0
19009,73,26,11445685723,0
19010,68,38,36217102860,0
19011,75,16,7651412853,0
19012,74,24,6126326136,0
19013,74,18,8198835367,0
19014,73,8,15584794470,0
19015,73,22,9206090864,0
19016,78,34,2095653000,0
19017,78,36,1974430441,0
19018,71,10,25302798252,0
19019,70,10,35157674752,0
19020,75,22,6582218496,0
19021,64,0,234000000000,0
19022,75,42,5126105425,0
19023,74,16,9430181125,0
19024,68,20,48863045727,0
19025,70,10,41187577185,0
19026,74,12,9709476387,0
19027,66,12,77884861419,0
19028,67,10,80987957260,0
19029,69,18,40498139530,0
19030,76,16,5669873696,0
19031,70,38,32394816540,0
19032,73,12,11631247450,0
19033,71,18,30709829727,0
19034,78,58,1424311680,0
19035,72,20,13941686448,0
19036,72,14,18924458560,0
19037,78,36,2456030596,0
19038,80,56,736488660,0
19039,73,14,13784728629,0
19040,78,38,1614438560,0
19041,74,18,8286429653,0
19042,75,32,4868581967,0
19043,74,40,5795880640,0
19044,73,20,10149691233,0
19045,73,14,13162748540,0
19046,75,58,3819692544,0
19047,63,2,266000000000,0
19048,80,58,801818496,0
19049,70,10,45839432715,0
19050,69,14,43592594432,0
19051,76,36,4733972810,0
19052,77,30,2741306612,0
19053,60,2,599000000000,0
19054,63,12,115000000000,0
19055,72,8,18318024114,0
19056,72,14,21131670204,0
19057,67,2,99101253296,0
19058,70,40,6833479320,0
19059,69,6,47401434192,0
19060,65,2,184000000000,0
19061,80,40,853149696,0
19062,75,40,4537239888,0
19063,69,12,46946305697,0
19064,72,12,19404057049,0
19065,69,12,40260250613,0
19066,75,12,5550307056,0
19067,71,16,26729741280,0
19068,65,8,159000000000,0
19069,78,68,1835957088,0
19070,72,4,22514406864,0
19071,71,0,25882357248,0
19072,67,4,90933334160,0
19073,67,14,89169632048,0
19074,79,40,1375861844,0
19075,76,22,5336133404,0
19076,78,30,2270886319,0
19077,74,30,8843031488,0
19078,63,6,244000000000,0
19079,76,30,4223433040,0
19080,77,34,2795115232,0
19081,68,16,57581336826,0
19082,73,24,12302085296,0
19083,76,28,4426383808,0
19084,74,22,11514263712,0
19085,65,0,247000000000,0
19086,65,8,174000000000,0
19087,72,28,10475402000,0
19088,72,12,19884002304,0
19089,68,12,72674852232,0
19090,71,40,24715738800,0
19091,73,12,14308911078,0
19092,74,42,6606299600,0
19093,74,28,8303075520,0
19094,74,12,11953296008,0
19095,69,10,47795406784,0
19096,75,30,4400125680,0
19097,65,4,211000000000,0
19098,78,54,1296797796,0
19099,77,34,2579511515,0
19100,70,14,30868217254,0
19101,71,24,23889862656,0
19102,74,14,9898657461,0
19103,74,24,9422224340,0
19104,75,36,5142381888,0
19105,71,18,23694010032,0
19106,70,16,22578996432,0
19107,73,22,12538891237,0
19108,73,38,6572124216,0
19109,73,6,13842057456,0
19110,70,6,44400778528,0
19111,74,44,3407904965,0
19112,77,40,2199471764,0
19113,70,34,11584905831,0
19114,74,18,8920562351,0
